Vehicle Speed (Kmph),Vehicle Direction (Degrees),Vehicles Overtaken,Licence,Collision,Parking Accuracy,Signal Jumps,Drunk (mg),Driver Score
70.52,2,6,1,0,2,0,4,56
35.33,2,4,1,0,1,0,5,62
42.66,2,3,1,0,2,0,4,67
51.63,2,2,1,0,3,0,4,66
44.66,2,7,1,0,3,0,5,65
47.24,2,5,1,0,1,0,3,62
39.68,2,6,1,0,3,0,5,64
42.06,2,2,1,0,1,0,5,66
39.66,2,3,1,0,1,0,3,63
36.94,2,8,1,0,2,0,4,60
60.45,2,2,1,0,1,0,5,60
59.24,2,6,1,0,3,0,3,61
60.21,2,6,1,0,1,0,3,56
66.91,2,6,1,0,3,0,5,59
61.4,2,3,1,0,3,0,4,63
61.04,2,2,1,0,2,0,5,62
59.95,2,6,1,0,3,0,3,61
51.16,2,5,1,0,2,0,5,61
54.09,2,8,1,0,3,0,3,60
30.51,2,2,1,0,3,0,3,67
35.27,2,6,1,0,2,0,4,62
50.23,2,7,1,0,2,0,5,59
39.9,2,9,1,0,1,0,3,57
67,2,9,1,0,2,0,5,54
43.88,2,6,1,0,2,0,4,64
63.13,2,5,1,0,2,0,5,59
30.8,2,3,1,0,3,0,4,66
63.72,2,9,1,0,3,0,3,57
56.28,2,8,1,0,1,0,3,55
43.84,2,4,1,0,1,0,4,64
61.38,2,5,1,0,1,0,5,57
49.25,2,4,1,0,1,0,4,63
41.24,2,8,0,0,2,0,5,52
61.95,2,8,1,0,4,0,4,59
51.35,2,2,1,0,4,0,5,67
43.86,2,9,0,0,2,0,3,51
34.41,2,7,1,0,3,0,3,62
70.59,2,4,1,0,3,0,3,60
34.64,2,6,1,0,4,0,4,64
35.49,2,7,1,0,3,0,5,63
50.44,2,7,1,0,3,0,3,61
49.12,2,10,1,0,4,0,3,61
59.55,2,11,1,0,3,0,3,56
46.28,2,10,1,0,2,0,3,58
32.74,2,8,1,0,2,0,4,59
38.21,2,8,1,0,4,0,5,63
38.64,2,7,1,0,3,0,3,63
52.23,2,4,1,0,3,0,4,64
51.28,2,3,1,0,3,0,5,65
51.76,2,9,1,0,2,0,4,57
50.42,2,5,1,0,3,0,3,63
41.7,2,11,1,0,3,0,3,61
46.7,2,5,1,0,3,0,3,66
39.55,2,11,1,0,4,0,5,60
31.32,2,7,1,0,2,0,3,60
63.78,2,9,1,0,6,0,4,61
44.27,2,5,1,0,3,0,13,63
64.25,2,8,1,0,7,0,12,59
43.69,2,8,1,0,4,0,15,61
31.85,2,7,1,0,7,0,11,63
68.64,2,9,1,0,6,0,14,56
30.78,2,6,1,0,4,0,14,60
67.88,2,6,1,0,4,0,12,56
74.58,2,5,1,0,6,0,13,59
61.3,2,5,1,0,2,0,14,55
52.46,2,7,1,0,4,0,12,58
51.15,2,6,1,0,2,0,11,56
47.31,2,2,1,0,2,0,14,63
52.42,2,2,1,0,3,0,12,62
49.4,2,2,1,0,2,0,14,63
79.24,2,2,0,0,5,0,14,50
46.03,2,4,1,0,2,0,11,61
47.45,2,2,1,0,2,0,13,63
47.39,2,6,1,0,6,0,13,65
30.3,2,4,1,0,4,0,13,62
43.75,2,5,1,0,4,0,13,64
63.74,2,2,1,0,6,0,13,64
37.08,2,7,1,0,4,0,12,60
75.14,2,5,1,0,2,0,13,52
64.4,2,4,1,0,6,0,11,62
58.58,2,3,1,0,4,0,11,61
52.51,2,5,1,0,6,0,14,63
66.26,2,3,1,0,2,0,11,56
64.26,2,7,1,0,5,0,12,58
36.95,2,3,1,0,2,0,14,61
52.65,2,3,1,0,5,0,11,64
60.91,2,5,1,0,4,0,12,58
54.77,2,4,1,0,5,0,11,63
34.5,2,6,1,0,4,0,12,60
49.98,2,6,1,0,2,0,14,59
62.57,2,5,1,0,5,0,12,60
53.02,2,6,1,0,2,0,12,56
43.65,2,6,1,0,5,0,14,65
39.69,2,6,1,0,5,0,12,63
54.7,2,5,1,0,5,0,12,62
70.29,2,4,1,0,2,0,11,54
62.97,2,5,1,0,4,0,12,58
61.48,2,6,1,0,3,0,11,56
76.41,2,5,1,0,2,0,14,52
79.41,2,2,1,0,2,0,13,55
36.4,2,4,0,0,3,0,14,52
43.74,2,2,1,0,3,0,13,66
43.27,2,8,1,0,5,0,11,63
35.09,2,3,1,0,5,0,12,66
74.19,2,7,1,0,2,0,14,51
54.32,2,7,1,0,3,0,14,57
37.02,2,2,1,0,8,0,14,70
34.35,2,5,1,0,8,0,11,66
39.27,2,2,1,0,6,0,13,68
32.65,2,6,1,0,2,0,11,57
52.13,2,8,1,0,6,0,12,60
69,2,6,1,0,8,0,14,61
37.64,2,4,1,0,7,0,14,67
56.56,2,3,1,0,4,0,13,61
46.46,2,8,1,0,6,0,13,63
40.83,2,6,1,0,5,0,11,65
45.47,2,4,1,0,8,0,14,69
47.71,2,6,1,0,8,0,13,67
69.21,2,8,1,0,2,0,14,51
32.14,2,2,1,0,2,0,12,61
64.03,2,5,1,0,4,0,12,58
74.62,2,3,1,0,8,0,14,63
45.04,2,2,1,0,6,0,11,69
71.51,2,2,1,0,8,0,14,64
54.46,2,2,1,0,2,0,13,60
39.7,2,6,1,0,6,0,12,64
47.3,2,6,1,0,4,0,12,62
69.8,2,4,1,0,8,0,11,63
63.79,2,4,1,0,8,0,11,64
42.14,2,6,1,0,4,0,11,63
71.4,2,6,1,0,5,0,12,57
30.83,2,2,1,0,5,0,11,66
70.21,2,2,1,0,3,0,13,58
54.45,2,5,1,0,6,0,11,63
64.56,2,8,1,0,2,0,12,52
73.12,2,5,1,0,6,0,12,59
45.13,2,6,0,0,6,0,12,55
38.57,2,8,1,0,5,0,12,61
53.28,2,8,1,0,7,0,13,61
68.38,2,7,1,0,3,0,13,54
67.04,2,2,1,0,8,0,12,65
52.7,2,6,1,0,7,0,13,63
70.87,2,3,1,0,2,0,14,55
62.91,2,3,1,0,3,0,11,59
51.83,2,3,1,0,7,0,14,66
64.58,2,4,1,0,6,0,11,62
72.2,2,6,1,0,4,0,14,55
42.97,2,4,1,0,3,0,13,64
46.18,2,8,1,0,6,0,14,63
43.77,2,8,1,0,7,0,14,65
68.48,2,3,1,0,4,0,13,59
71.2,2,6,1,0,5,0,11,57
40.44,2,7,1,0,3,0,13,61
59.8,2,3,1,0,8,0,11,66
57.17,2,2,1,0,5,0,11,64
73.66,2,4,1,0,3,0,11,56
64.65,2,2,1,0,5,0,12,63
52,2,4,1,0,4,0,13,61
57.66,2,7,1,0,4,0,12,57
65.17,2,7,1,0,7,0,14,59
33.54,2,6,1,0,5,0,14,62
72.87,2,3,1,0,4,0,11,58
30.72,2,4,1,0,8,0,14,67
48.98,2,7,1,0,7,0,13,65
31.72,2,5,1,0,3,0,12,60
41.74,2,4,1,0,2,0,13,62
68.93,2,6,1,0,3,0,13,55
59.92,2,9,1,0,2,0,11,52
39.68,2,2,1,0,1,0,11,60
58.31,2,8,1,0,1,0,11,51
65.45,2,7,1,0,2,0,13,52
51.04,2,6,1,0,2,0,13,56
34.14,2,2,1,0,1,0,12,59
46.41,2,7,1,0,1,0,12,56
41.82,2,5,1,0,3,0,11,63
36.07,2,5,1,0,3,0,11,61
44.57,2,7,1,0,1,0,13,57
54.04,2,7,0,0,3,0,12,47
62.63,2,6,1,0,3,0,11,56
71.16,2,7,1,0,3,0,13,53
68.4,2,2,1,0,2,0,12,57
68.2,2,8,1,0,3,0,12,53
34.71,2,9,1,0,1,0,13,52
43.05,2,3,1,0,1,0,13,61
48.33,2,6,1,0,2,0,12,59
51.09,2,2,1,0,3,0,12,62
30.82,2,6,1,0,2,0,12,57
46.27,2,7,1,0,2,0,12,58
66.61,2,5,1,0,1,0,13,52
53.24,2,2,1,0,3,0,13,62
65.77,2,8,1,0,3,0,11,53
64.9,2,8,1,0,3,0,12,54
64.32,2,6,1,0,1,0,13,52
68.7,2,4,1,0,2,0,13,55
40.07,2,7,0,0,1,0,13,47
37.09,2,3,0,0,1,0,11,49
35.84,2,3,1,0,2,0,13,61
62.03,2,5,1,0,2,0,12,55
61.1,2,7,1,0,3,0,11,55
70.17,2,9,1,0,3,0,12,51
37.67,2,7,1,0,2,0,11,57
35.7,2,2,1,0,2,0,13,62
46.5,2,9,1,0,1,0,11,54
35.45,2,3,1,0,1,0,13,59
68.68,2,8,1,0,2,0,11,51
72.38,2,7,1,0,1,0,11,49
49.06,2,5,1,0,1,0,12,58
72.91,2,2,1,0,3,0,12,58
37.39,2,3,1,0,3,0,11,63
38.82,2,2,0,0,3,0,12,54
43.6,2,7,1,0,3,0,11,61
42.74,2,9,0,0,2,0,13,47
61.55,2,2,1,0,2,0,12,58
64.82,2,9,1,0,1,0,12,49
71.2,2,7,1,0,2,0,12,51
33.8,2,4,1,0,3,0,13,61
45.21,2,4,1,0,3,0,13,63
48.62,2,6,1,0,1,0,11,57
48.61,2,7,1,0,1,0,11,56
36.81,2,6,1,0,1,0,12,56
63.63,2,8,0,0,1,0,11,40
41.09,2,10,1,0,5,0,12,60
37.59,2,2,1,0,5,0,14,67
55.35,2,8,1,0,5,0,12,58
74.64,2,4,1,0,5,0,13,59
62.86,2,8,1,0,3,0,12,54
55.16,2,3,1,0,3,0,2,65
32.18,2,3,1,0,7,0,1,72
45.56,2,2,1,0,4,0,1,71
52.48,2,5,1,0,7,0,1,69
32.01,2,4,1,0,4,0,2,67
76.51,2,3,1,0,4,0,1,62
59.97,2,4,1,0,2,0,1,62
68.32,2,7,1,0,6,0,1,63
35.14,2,5,1,0,4,0,2,67
45.74,2,5,1,0,2,0,2,65
47.37,2,7,1,0,4,0,1,66
58.53,2,2,1,0,5,0,2,69
38.57,2,7,1,0,5,0,2,67
30.78,2,5,1,0,6,0,2,69
59.03,2,2,1,0,2,0,1,64
77.3,2,2,1,0,3,0,1,62
79.64,2,7,1,0,6,0,2,61
49.5,2,2,1,0,2,0,2,68
78.23,2,3,1,0,6,0,1,65
37.94,2,7,1,0,6,0,1,68
48.02,2,2,1,0,5,0,2,73
39.93,2,4,1,0,4,0,1,68
52.98,2,2,1,0,6,0,1,71
72,2,2,1,0,3,0,1,63
39.26,2,5,1,0,4,0,1,67
34.61,2,7,1,0,6,0,2,67
34.52,2,5,0,0,6,0,2,59
69.42,2,5,0,0,6,0,1,55
39.23,2,6,1,0,2,0,1,63
79.81,2,6,1,0,4,0,2,59
51.77,2,6,1,0,6,0,2,67
67.31,2,2,1,0,3,0,2,64
58.23,2,2,1,0,8,0,2,72
41.07,2,2,1,0,6,0,2,75
34.24,2,3,1,0,7,0,1,72
69.71,2,7,1,0,8,0,1,65
45.08,2,8,1,0,3,0,1,64
62.47,2,2,1,0,5,0,2,68
66.02,2,2,1,0,4,0,2,65
56.54,2,2,1,0,5,0,2,69
44.37,2,4,1,0,3,0,2,69
52.21,2,7,1,0,8,0,2,68
66.55,2,6,1,0,2,0,2,58
44.2,2,3,1,0,3,0,1,70
51.84,2,4,1,0,7,0,2,70
35.72,2,7,1,0,7,0,1,69
40.13,2,5,1,0,2,0,1,66
52.85,2,8,1,0,3,0,2,61
57.14,2,8,1,0,6,0,2,64
65.67,2,6,1,0,8,0,1,66
60,2,3,1,0,6,0,1,69
57.93,2,7,1,0,7,0,2,66
47.86,2,7,1,0,6,0,2,69
52.55,2,6,1,0,4,0,1,64
51.93,2,5,1,0,1,0,1,60
71.01,2,4,1,0,3,0,2,61
68.18,2,3,1,0,1,0,1,59
50.06,2,9,1,0,2,0,1,58
71.03,2,6,1,0,3,0,2,59
66.16,2,3,1,0,1,0,2,59
32.79,2,8,1,0,3,0,1,62
46.76,2,6,1,0,2,0,2,64
41.54,2,9,1,0,2,0,1,62
59.2,2,3,1,0,1,0,1,61
43.68,2,6,1,0,2,0,2,65
72.67,2,3,1,0,1,0,1,58
70.18,2,5,1,0,1,0,2,56
57.88,2,3,1,0,2,0,2,63
37.92,2,6,1,0,3,0,2,65
54.33,2,3,1,0,3,0,1,66
35.58,2,9,1,0,1,0,2,58
60.98,2,2,1,0,1,0,1,61
65.97,2,2,1,0,2,0,2,62
68.93,2,6,1,0,3,0,2,60
63.77,2,9,1,0,1,0,2,54
31.13,2,8,1,0,1,0,1,58
67.39,2,4,1,0,3,0,2,62
62.84,2,8,1,0,2,0,1,57
72.24,2,4,1,0,2,0,1,59
71.85,2,2,1,0,3,0,1,63
66.59,2,8,1,0,2,0,1,56
71.14,2,7,1,0,3,0,2,58
50.2,2,2,1,0,1,0,2,63
70.92,2,9,1,0,3,0,1,56
62.73,2,6,1,0,3,0,1,61
68.87,2,2,1,0,4,0,1,65
48.23,2,9,1,0,3,0,2,63
34.44,2,2,1,0,6,0,1,72
50.28,2,10,1,0,3,0,2,58
34.93,2,2,1,0,2,0,17,60
67.58,2,7,1,0,5,0,27,54
59.04,2,9,1,0,5,0,16,56
31.71,2,5,1,0,3,0,27,57
50.05,2,4,1,0,7,0,21,63
45.6,2,5,1,0,6,0,26,63
67.09,2,2,1,0,6,0,17,62
58.54,2,6,1,0,6,0,26,58
68.91,2,3,1,0,3,0,24,56
31.28,2,7,1,0,6,0,24,60
41.26,2,6,1,0,7,0,28,64
56.42,2,8,1,0,4,0,18,55
48.05,2,7,1,0,3,0,27,57
35.51,2,8,1,0,3,0,18,57
63.47,2,5,1,0,4,0,16,57
66.91,2,3,1,0,3,0,22,56
62.01,2,4,1,0,6,0,16,61
51.75,2,5,1,0,5,0,16,61
52.43,2,2,1,0,5,0,25,63
53.73,2,7,1,0,6,0,16,60
67.35,2,5,1,0,3,0,20,55
62.44,2,6,1,0,5,0,27,56
49.38,2,6,1,0,3,0,28,58
46.68,2,7,1,0,7,0,18,64
39.87,2,4,1,0,7,0,22,65
53.95,2,4,1,0,4,0,23,59
48.02,2,2,1,0,6,0,19,68
56.93,2,5,1,0,4,0,26,56
32.42,2,7,1,0,6,0,28,59
33.81,2,7,1,0,7,0,27,60
49.67,2,4,1,0,6,0,26,64
63.07,2,3,1,0,6,0,29,60
45.78,2,8,1,0,4,0,28,57
61.02,2,8,1,0,6,0,28,55
57.75,2,8,1,0,5,0,16,57
58.22,2,9,1,0,5,0,21,55
45.6,2,7,1,0,3,0,17,59
53.64,2,3,1,0,7,0,29,63
48.38,2,3,1,0,5,0,17,66
64.55,2,5,1,0,4,0,20,57
33.12,2,6,1,0,4,0,19,59
56.85,2,8,1,0,6,0,22,57
32.25,2,3,1,0,7,0,26,64
66.32,2,8,1,0,3,0,19,52
56.88,2,2,1,0,4,0,18,61
53.68,2,11,1,0,6,0,17,56
46.68,2,7,1,0,5,0,20,62
69.69,2,3,1,0,2,0,19,55
49.57,2,2,1,0,2,0,25,61
34.27,2,4,1,0,4,0,16,61
74.68,2,7,1,0,5,0,17,55
37.44,2,6,1,0,6,0,17,63
69.19,2,4,1,0,4,0,23,56
67.93,2,5,1,0,6,0,22,58
43.49,2,8,1,0,5,0,21,61
42.77,2,9,1,0,3,0,25,57
61.35,2,2,1,0,7,0,10,68
65.96,2,8,1,0,3,0,7,56
65.46,2,9,1,0,7,0,9,60
66.25,2,8,1,0,7,0,9,61
35.5,2,6,1,0,4,0,6,64
68.17,2,7,1,0,5,0,7,60
65.75,2,7,1,0,3,0,10,57
42.15,2,5,1,0,5,0,7,69
58.81,2,5,1,0,6,0,6,65
47.33,2,2,1,0,3,0,9,68
67.34,2,3,1,0,3,0,10,61
52.33,2,6,1,0,3,0,9,61
42.07,2,5,1,0,4,0,7,67
52.14,2,7,1,0,3,0,8,60
57.79,2,3,1,0,6,0,9,67
69.16,2,5,1,0,3,0,6,59
47.21,2,7,1,0,3,0,9,63
42.01,2,7,1,0,3,0,10,64
46.81,2,5,1,0,5,0,7,68
62.3,2,7,1,0,5,0,9,61
39.53,2,3,1,0,3,0,7,66
38.6,2,7,1,0,5,0,6,65
51.48,2,5,1,0,5,0,8,65
79.43,2,5,1,0,4,0,6,58
42.97,2,2,1,0,3,0,7,69
75.15,2,6,1,0,4,0,7,57
40.66,2,2,1,0,2,0,6,67
37.21,2,5,1,0,6,0,7,68
61.76,2,4,1,0,4,0,6,62
77.22,2,4,1,0,4,0,10,59
59.57,2,7,1,0,5,0,6,62
64.19,2,5,1,0,6,0,9,64
64.82,2,5,1,0,6,0,9,64
34.76,2,4,1,0,5,0,10,67
68.96,2,5,1,0,5,0,6,62
30.91,2,4,1,0,6,0,7,68
31.82,2,3,1,0,3,0,8,65
44.32,2,4,1,0,4,0,6,68
43.32,2,5,1,0,4,0,7,67
54.62,2,6,1,0,2,0,9,59
32.79,2,4,1,0,3,0,10,64
33.58,2,4,1,0,3,0,7,64
78.68,2,2,1,0,3,0,9,60
67.62,2,2,1,0,4,0,7,63
35.88,2,4,1,0,2,0,9,63
39.44,2,6,0,0,6,0,9,57
77.14,2,5,1,0,4,0,7,58
30.52,2,3,1,0,2,0,8,63
51.94,2,3,1,0,6,0,7,68
49.91,2,3,1,0,4,0,7,68
77.64,2,6,1,0,5,0,9,59
56.79,2,3,1,0,4,0,7,64
73.74,2,3,1,0,2,0,7,58
53.25,2,3,1,0,2,0,10,62
38.59,2,6,1,0,5,0,6,66
60.58,2,5,1,0,6,0,10,64
40.22,2,5,1,0,5,0,8,69
40.04,2,6,1,0,3,0,10,65
65.47,2,2,1,0,5,0,7,65
60.46,2,2,1,0,6,0,7,67
78.35,2,3,1,0,2,0,8,57
34.19,2,7,1,0,3,0,6,61
57.63,2,4,1,0,4,0,9,63
60.09,2,4,1,0,2,0,8,59
62.84,2,4,1,0,2,0,10,59
37.88,2,6,1,0,6,0,6,67
59.8,2,4,1,0,5,0,7,65
67.65,2,5,1,0,5,0,6,62
32.42,2,2,1,0,6,0,10,70
71.83,2,2,1,0,6,0,10,65
68.31,2,5,1,0,5,0,10,62
75.46,2,6,1,0,3,0,6,56
62.77,2,7,1,0,3,0,7,58
43.3,2,3,1,0,4,0,7,69
69.68,2,5,1,0,3,0,9,59
41.46,2,2,1,0,5,0,6,72
69.97,2,4,1,0,5,0,7,63
36.94,2,6,1,0,2,0,10,61
63.74,2,5,1,0,3,0,6,60
34.98,2,2,1,0,4,0,7,67
56.33,2,3,1,0,3,0,9,63
50.56,2,4,1,0,3,0,7,63
53.69,2,5,1,0,3,0,10,62
77.66,2,5,1,0,5,0,6,60
49.94,2,2,1,0,6,0,9,72
67.13,2,7,1,0,5,0,9,60
67.91,2,3,1,0,6,0,6,65
73.28,2,4,1,0,5,0,9,62
41.11,2,8,1,0,7,0,7,68
37.78,2,4,1,0,5,0,6,68
63.99,2,7,1,0,5,0,7,61
53.31,2,2,0,0,8,0,10,61
44.92,2,7,1,0,5,0,7,67
56.02,2,7,1,0,3,0,9,59
58.91,2,4,1,0,7,0,9,67
58.87,2,5,1,0,4,0,6,62
47.15,2,2,1,0,4,0,7,69
54.26,2,4,1,0,3,0,8,63
63.71,2,6,1,0,8,0,10,65
70.78,2,4,1,0,8,0,8,65
49.22,2,8,1,0,7,0,8,67
33.16,2,4,1,0,7,0,8,69
48.44,2,2,1,0,8,0,7,74
57.45,2,3,1,0,2,0,8,61
43.86,2,8,1,0,8,0,10,69
63.12,2,4,1,0,3,0,6,61
64.33,2,4,1,0,6,0,6,65
54.23,2,7,1,0,4,0,10,61
69.87,2,8,1,0,3,0,6,56
66.14,2,6,1,0,5,0,8,61
33.94,2,6,1,0,6,0,9,66
39.3,2,6,1,0,7,0,10,68
35.41,2,5,1,0,5,0,8,67
71.11,2,3,1,0,7,0,10,65
74.76,2,2,1,0,8,0,7,67
61.32,2,8,1,0,2,0,10,55
55.85,2,5,1,0,2,0,6,59
70.68,2,5,1,0,6,0,8,62
38.9,2,4,1,0,5,0,10,68
60.16,2,3,1,0,8,0,7,68
62.95,2,7,1,0,7,0,6,63
48.34,2,7,1,0,5,0,8,66
66.89,2,8,0,0,5,0,7,49
63.94,2,2,1,0,3,0,6,63
30.48,2,7,1,0,8,0,6,67
45.06,2,6,1,0,8,0,8,70
39.73,2,8,1,0,6,0,8,65
72.49,2,6,1,0,8,0,8,63
68.25,2,5,1,0,3,0,9,59
63.95,2,5,1,0,4,0,10,61
65.74,2,2,1,0,3,0,10,62
56.69,2,4,1,0,8,0,6,68
50.21,2,8,1,0,6,0,6,63
58.8,2,2,1,0,2,0,6,62
45.65,2,4,1,0,6,0,9,70
50.11,2,3,1,0,8,0,10,70
39.48,2,2,1,0,7,0,7,72
41.37,2,4,1,0,2,0,6,65
54.25,2,4,1,0,8,0,6,69
50.69,2,4,1,0,3,0,7,63
57.85,2,3,1,0,7,0,7,68
53.54,2,5,1,0,3,0,9,62
59.22,2,8,1,0,7,0,9,63
36.91,2,8,1,0,3,0,8,61
71.96,2,2,1,0,3,0,6,61
53.01,2,7,1,0,4,0,9,61
57.53,2,3,1,0,4,0,6,64
60.93,2,6,1,0,6,0,7,63
33.66,2,7,1,0,5,0,8,64
57.67,2,7,1,0,5,0,9,62
56.82,2,4,1,0,2,0,9,60
65.44,2,2,1,0,3,0,6,62
45.59,2,9,1,0,1,0,8,57
31.81,2,2,1,0,3,0,10,66
58.78,2,2,1,0,1,0,10,60
68.43,2,2,1,0,3,0,6,62
69.19,2,3,1,0,1,0,9,57
35.27,2,3,1,0,3,0,10,66
39.78,2,4,1,0,2,0,10,63
54.13,2,5,1,0,2,0,6,60
71.59,2,6,1,0,2,0,10,55
30.81,2,6,1,0,3,0,10,62
51.48,2,6,1,0,3,0,7,61
42.68,2,5,1,0,3,0,7,66
40.41,2,9,1,0,3,0,9,62
59.91,2,4,1,0,3,0,7,62
69.99,2,5,1,0,1,0,8,55
30.25,2,3,1,0,3,0,6,65
68.46,2,6,1,0,3,0,6,58
62.15,2,7,1,0,1,0,7,54
58.85,2,9,1,0,3,0,10,57
54.38,2,3,1,0,3,0,8,64
37.11,2,7,1,0,1,0,10,58
54.15,2,7,1,0,3,0,9,60
46.5,2,9,1,0,3,0,10,61
60.45,2,9,1,0,1,0,9,52
34.51,2,4,1,0,3,0,10,64
36.51,2,6,1,0,2,0,10,61
70.67,2,8,1,0,3,0,7,55
33.85,2,4,1,0,1,0,8,60
72.84,2,4,1,0,3,0,6,59
42.14,2,9,1,0,1,0,10,58
33.42,2,7,1,0,3,0,6,61
70.3,2,2,1,0,2,0,7,59
33.77,2,2,1,0,3,0,9,66
51.04,2,9,1,0,2,0,6,56
34.42,2,8,1,0,3,0,8,60
69.54,2,7,1,0,1,0,8,53
51.16,2,2,1,0,2,0,7,63
58.49,2,7,1,0,3,0,7,59
63.11,2,6,1,0,2,0,9,57
61.44,2,8,1,0,1,0,10,53
45.84,2,9,1,0,2,0,7,59
67.94,2,2,1,0,2,0,7,60
31.33,2,8,1,0,3,0,10,60
44.3,2,8,1,0,2,0,10,61
55.27,2,7,1,0,2,0,7,57
42.06,2,8,1,0,3,0,6,63
37.35,2,2,1,0,2,0,10,65
33.87,2,4,1,0,2,0,8,62
40.53,2,4,1,0,1,0,9,63
39.94,2,7,1,0,2,0,6,60
65.12,2,2,1,0,2,0,7,60
61.21,2,4,1,0,3,0,6,61
40.1,2,4,1,0,2,0,9,65
55.66,2,4,1,0,2,0,10,60
43.01,2,6,1,0,2,0,8,63
71.18,2,9,1,0,2,0,9,52
59.27,2,6,0,0,2,0,6,48
69.36,2,5,1,0,3,0,10,59
48.55,2,5,1,0,3,0,9,65
40.44,2,5,1,0,3,0,7,66
60.47,2,3,1,0,2,0,9,60
48.74,2,5,1,0,1,0,7,61
48.17,2,9,1,0,3,0,10,61
32.36,2,4,1,0,1,0,6,60
70.52,2,3,1,0,3,0,7,60
56.95,2,9,1,0,3,0,10,57
35.34,2,7,1,0,1,0,8,58
64.74,2,5,1,0,2,0,7,58
72.67,2,7,1,0,2,0,7,54
47.39,2,3,1,0,3,0,10,67
59.39,2,6,1,0,1,0,9,56
41,2,7,0,0,1,0,10,50
30.88,2,6,1,0,2,0,10,60
71.34,2,5,1,0,1,0,8,54
43.25,2,9,1,0,1,0,9,58
47.77,2,9,1,0,2,0,8,59
47.05,2,5,1,0,3,0,9,65
69.52,2,6,1,0,2,0,9,56
62.28,2,2,1,0,4,0,9,64
68.04,2,10,1,0,4,0,7,54
61.88,2,7,1,0,2,0,9,56
53.19,2,8,1,0,4,0,7,60
45.89,2,8,1,0,3,0,6,62
36.07,2,11,1,0,2,0,8,56
63.27,2,6,1,0,4,0,9,60
53.38,2,11,1,0,2,0,9,54
70.29,2,11,1,0,2,0,7,50
45.25,2,3,1,0,3,0,8,67
68.82,2,8,1,0,4,0,9,57
34.7,2,6,1,0,4,0,7,63
37.44,2,5,1,0,4,0,9,65
46.79,2,5,1,0,2,0,8,63
43.15,2,6,1,0,4,0,7,66
68,2,6,1,0,2,0,9,56
66.44,2,6,1,0,2,0,8,56
63.21,2,4,1,0,4,0,6,62
40.25,2,10,1,0,4,0,8,61
37.73,2,6,1,0,4,0,9,64
42.67,2,7,1,0,4,0,8,65
41.12,2,3,1,0,4,0,9,69
32.35,2,3,1,0,5,0,8,68
34.8,2,6,1,0,2,0,7,60
47.48,2,5,1,0,5,0,10,68
40.87,2,8,1,0,6,0,10,67
57.69,2,9,1,0,4,0,10,58
